itemCode,dscription,codeBars,mnfctrCode,salesItem,purchItem,returnItem,classCode,uom1,uom2,uom3,length,length1,width,width1,height,height1,weight1,weight2,lstSalDate,lstPurDate,regDate,locked,objType,auditDate,auditUser,backupSts,uom4,isFocus,isTM,isNPL,longdesc,forCod
PW01001,PROBABY,,0,N,N,Y,2,1,42,1,0,0,0,0,0,0,0,0,11/14/2023,11/14/2023,11/14/2023,N,2023,11/14/23 0:00,admin,Y,4200,,N,N, ,N
PW01002,PROBABY,,0,N,N,Y,2,1,16,1,0,0,0,0,0,0,0,0,11/14/2023,11/14/2023,11/14/2023,N,2023,11/14/23 0:00,admin,Y,1600,,N,N, ,N
PW01003,PROBABY,,0,N,N,Y,2,1,24,1,0,0,0,0,0,0,0,0,11/14/2023,11/14/2023,11/14/2023,N,2023,11/14/23 0:00,admin,Y,2400,,N,N, ,N
PW02001,PROBABY,,0,N,N,Y,2,1,42,1,0,0,0,0,0,0,0,0,11/14/2023,11/14/2023,11/14/2023,N,2023,11/14/23 0:00,admin,Y,4200,,N,N, ,N
PW02002,PROBABY,,0,N,N,Y,2,1,16,1,0,0,0,0,0,0,0,0,11/14/2023,11/14/2023,11/14/2023,N,2023,11/14/23 0:00,admin,Y,1600,,N,N, ,N
PW02003,PROBABY,,0,N,N,Y,2,1,24,1,0,0,0,0,0,0,0,0,11/14/2023,11/14/2023,11/14/2023,N,2023,11/14/23 0:00,admin,Y,2400,,N,N, ,N
PW03001,PROBABY,,0,N,N,Y,2,1,42,1,0,0,0,0,0,0,0,0,11/14/2023,11/14/2023,11/14/2023,N,2023,11/14/23 0:00,admin,Y,4200,,N,N, ,N
PW03002,PROBABY,,0,N,N,Y,2,1,16,1,0,0,0,0,0,0,0,0,11/14/2023,11/14/2023,11/14/2023,N,2023,11/14/23 0:00,admin,Y,1600,,N,N, ,N
PW03003,PROBABY,,0,N,N,Y,2,1,24,1,0,0,0,0,0,0,0,0,11/14/2023,11/14/2023,11/14/2023,N,2023,11/14/23 0:00,admin,Y,2400,,N,N, ,N
PW04001,PROBABY,,0,N,N,Y,2,1,16,1,0,0,0,0,0,0,0,0,11/14/2023,11/14/2023,11/14/2023,N,2023,11/14/23 0:00,admin,Y,1600,,N,N, ,N
PW04002,PROBABY,,0,N,N,Y,2,1,16,1,0,0,0,0,0,0,0,0,11/14/2023,11/14/2023,11/14/2023,N,2023,11/14/23 0:00,admin,Y,1600,,N,N, ,N
PW04003,PROBABY,,0,N,N,Y,2,1,16,1,0,0,0,0,0,0,0,0,11/14/2023,11/14/2023,11/14/2023,N,2023,11/14/23 0:00,admin,Y,1600,,N,N, ,N
PW04004,PROBABY,,0,N,N,Y,2,1,24,1,0,0,0,0,0,0,0,0,11/14/2023,11/14/2023,11/14/2023,N,2023,11/14/23 0:00,admin,Y,2400,,N,N, ,N
PW04005,PROBABY,,0,N,N,Y,2,1,24,1,0,0,0,0,0,0,0,0,11/14/2023,11/14/2023,11/14/2023,N,2023,11/14/23 0:00,admin,Y,2400,,N,N, ,N
PW04006,PROBABY,,0,N,N,Y,2,1,24,1,0,0,0,0,0,0,0,0,11/14/2023,11/14/2023,11/14/2023,N,2023,11/14/23 0:00,admin,Y,2400,,N,N, ,N
PW04007,PROBABY,,0,N,N,Y,2,1,8,1,0,0,0,0,0,0,0,0,11/14/2023,11/14/2023,11/14/2023,N,2023,11/14/23 0:00,admin,Y,800,,N,N, ,N
PW04008,PROBABY,,0,N,N,Y,2,1,4,1,0,0,0,0,0,0,0,0,11/14/2023,11/14/2023,11/14/2023,N,2023,11/14/23 0:00,admin,Y,400,,N,N, ,N
PW04009,PROBABY,,0,N,N,Y,2,1,12,1,0,0,0,0,0,0,0,0,11/14/2023,11/14/2023,11/14/2023,N,2023,11/14/23 0:00,admin,Y,1200,,N,N, ,N
PW05001,PROBABY,,0,N,N,Y,2,1,42,1,0,0,0,0,0,0,0,0,11/14/2023,11/14/2023,11/14/2023,N,2023,11/14/23 0:00,admin,Y,4200,,N,N, ,N
PW05002,PROBABY,,0,N,N,Y,2,1,16,1,0,0,0,0,0,0,0,0,11/14/2023,11/14/2023,11/14/2023,N,2023,11/14/23 0:00,admin,Y,1600,,N,N, ,N
PW05003,PROBABY,,0,N,N,Y,2,1,24,1,0,0,0,0,0,0,0,0,11/14/2023,11/14/2023,11/14/2023,N,2023,11/14/23 0:00,admin,Y,2400,,N,N, ,N
PW05004,PROBABY,,0,N,N,Y,2,1,42,1,0,0,0,0,0,0,0,0,11/14/2023,11/14/2023,11/14/2023,N,2023,11/14/23 0:00,admin,Y,4200,,N,N, ,N
PW05005,PROBABY,,0,N,N,Y,2,1,16,1,0,0,0,0,0,0,0,0,11/14/2023,11/14/2023,11/14/2023,N,2023,11/14/23 0:00,admin,Y,1600,,N,N, ,N
PW05006,PROBABY,,0,N,N,Y,2,1,24,1,0,0,0,0,0,0,0,0,11/14/2023,11/14/2023,11/14/2023,N,2023,11/14/23 0:00,admin,Y,2400,,N,N, ,N
PW05007,PROBABY,,0,N,N,Y,2,1,42,1,0,0,0,0,0,0,0,0,11/14/2023,11/14/2023,11/14/2023,N,2023,11/14/23 0:00,admin,Y,4200,,N,N, ,N
PW05008,PROBABY,,0,N,N,Y,2,1,16,1,0,0,0,0,0,0,0,0,11/14/2023,11/14/2023,11/14/2023,N,2023,11/14/23 0:00,admin,Y,1600,,N,N, ,N
PW05009,PROBABY,,0,N,N,Y,2,1,42,1,0,0,0,0,0,0,0,0,11/14/2023,11/14/2023,11/14/2023,N,2023,11/14/23 0:00,admin,Y,4200,,N,N, ,N
PW05010,PROBABY,,0,N,N,Y,2,1,16,1,0,0,0,0,0,0,0,0,11/14/2023,11/14/2023,11/14/2023,N,2023,11/14/23 0:00,admin,Y,1600,,N,N, ,N
PW05011,PROBABY,,0,N,N,Y,2,1,42,1,0,0,0,0,0,0,0,0,11/14/2023,11/14/2023,11/14/2023,N,2023,11/14/23 0:00,admin,Y,4200,,N,N, ,N
PW05012,PROBABY,,0,N,N,Y,2,1,16,1,0,0,0,0,0,0,0,0,11/14/2023,11/14/2023,11/14/2023,N,2023,11/14/23 0:00,admin,Y,1600,,N,N, ,N
PW09001,PROBABY,,0,N,N,Y,2,1,10,1,0,0,0,0,0,0,0,0,11/14/2023,11/14/2023,11/14/2023,N,2023,11/14/23 0:00,admin,Y,1000,,N,N, ,N
PW09002,PROBABY,,0,N,N,Y,2,1,6,1,0,0,0,0,0,0,0,0,11/14/2023,11/14/2023,11/14/2023,N,2023,11/14/23 0:00,admin,Y,600,,N,N, ,N
PW09003,PROBABY,,0,N,N,Y,2,1,14,1,0,0,0,0,0,0,0,0,11/14/2023,11/14/2023,11/14/2023,N,2023,11/14/23 0:00,admin,Y,1400,,N,N, ,N
PW09004,PROBABY,,0,N,N,Y,2,1,12,1,0,0,0,0,0,0,0,0,11/14/2023,11/14/2023,11/14/2023,N,2023,11/14/23 0:00,admin,Y,1200,,N,N, ,N
SE01001,SANIYE ,L1152#1,0,N,N,Y,2,1,24,1,0,0,0,0,0,0,0,0,6/6/2023,6/6/2023,6/6/2023,N,2023,6/6/23 0:00,admin,Y,2400,,N,N, ,N
SE01002,SANIYE ,L1152#5,0,N,N,Y,2,1,24,1,0,0,0,0,0,0,0,0,6/6/2023,6/6/2023,6/6/2023,N,2023,6/6/23 0:00,admin,Y,2400,,N,N, ,N
SE01003,SANIYE ,L1152#6,0,N,N,Y,2,1,24,1,0,0,0,0,0,0,0,0,6/6/2023,6/6/2023,6/6/2023,N,2023,6/6/23 0:00,admin,Y,2400,,N,N, ,N
SE01004,SANIYE ,L1152#7,0,N,N,Y,2,1,24,1,0,0,0,0,0,0,0,0,6/6/2023,6/6/2023,6/6/2023,N,2023,6/6/23 0:00,admin,Y,2400,,N,N, ,N
SE18001,SANIYE ,M324,0,N,N,Y,2,1,24,1,0,0,0,0,0,0,0,0,6/6/2023,6/6/2023,6/6/2023,N,2023,6/6/23 0:00,admin,Y,2400,,N,N, ,N
SE22001,SANIYE ,R6005#2,0,N,N,Y,2,1,12,1,0,0,0,0,0,0,0,0,6/6/2023,6/6/2023,6/6/2023,N,2023,6/6/23 0:00,admin,Y,1200,,N,N, ,N
SE27001,SANIYE ,E0150#2,0,N,N,Y,2,1,36,1,0,0,0,0,0,0,0,0,6/6/2023,6/6/2023,6/6/2023,N,2023,6/6/23 0:00,admin,Y,3600,,N,N, ,N
SE27002,SANIYE ,E0150#3,0,N,N,Y,2,1,36,1,0,0,0,0,0,0,0,0,6/6/2023,6/6/2023,6/6/2023,N,2023,6/6/23 0:00,admin,Y,3600,,N,N, ,N
SE27003,SANIYE ,E0150#6,0,N,N,Y,2,1,36,1,0,0,0,0,0,0,0,0,6/6/2023,6/6/2023,6/6/2023,N,2023,6/6/23 0:00,admin,Y,3600,,N,N, ,N
SE28001,SANIYE ,E0337#2,0,N,N,Y,2,1,24,1,0,0,0,0,0,0,0,0,6/6/2023,6/6/2023,6/6/2023,N,2023,6/6/23 0:00,admin,Y,2400,,N,N, ,N
SE28002,SANIYE ,E0337#4,0,N,N,Y,2,1,24,1,0,0,0,0,0,0,0,0,6/6/2023,6/6/2023,6/6/2023,N,2023,6/6/23 0:00,admin,Y,2400,,N,N, ,N
SE40001,SANIYE ,B013,0,N,N,Y,2,1,24,1,0,0,0,0,0,0,0,0,6/23/2023,6/23/2023,6/23/2023,N,2023,6/19/23 0:00,admin,Y,2400,,N,N, ,N
SE41001,SANIYE ,6956784143928,0,N,N,Y,2,1,36,1,0,0,0,0,0,0,0,0,5/26/2023,5/26/2023,5/26/2023,N,2023,5/26/23 0:00,admin,Y,3600,,N,N, ,N
SE41002,SANIYE ,6956784143935,0,N,N,Y,2,1,36,1,0,0,0,0,0,0,0,0,10/11/2023,10/11/2023,10/11/2023,N,2023,10/11/23 0:00,admin,Y,3600,,N,N, ,N
SE41003,SANIYE ,6956784143942,0,N,N,Y,2,1,36,1,0,0,0,0,0,0,0,0,10/11/2023,10/11/2023,10/11/2023,N,2023,10/11/23 0:00,admin,Y,3600,,N,N, ,N
SE41004,SANIYE ,6956784143959,0,N,N,Y,2,1,36,1,0,0,0,0,0,0,0,0,10/11/2023,10/11/2023,10/11/2023,N,2023,10/11/23 0:00,admin,Y,3600,,N,N, ,N
SE41005,SANIYE ,6956784143966,0,N,N,Y,2,1,36,1,0,0,0,0,0,0,0,0,10/11/2023,10/11/2023,10/11/2023,N,2023,10/11/23 0:00,admin,Y,3600,,N,N, ,N
SE41006,SANIYE ,6956784143973,0,N,N,Y,2,1,36,1,0,0,0,0,0,0,0,0,10/11/2023,10/11/2023,10/11/2023,N,2023,10/11/23 0:00,admin,Y,3600,,N,N, ,N
SE41007,SANIYE ,6956784143980,0,N,N,Y,2,1,36,1,0,0,0,0,0,0,0,0,10/11/2023,10/11/2023,10/11/2023,N,2023,10/11/23 0:00,admin,Y,3600,,N,N, ,N
SE41008,SANIYE ,6956784143997,0,N,N,Y,2,1,36,1,0,0,0,0,0,0,0,0,10/11/2023,10/11/2023,10/11/2023,N,2023,10/11/23 0:00,admin,Y,3600,,N,N, ,N
SE41009,SANIYE ,6956784144000,0,N,N,Y,2,1,36,1,0,0,0,0,0,0,0,0,10/11/2023,10/11/2023,10/11/2023,N,2023,10/11/23 0:00,admin,Y,3600,,N,N, ,N
1010126001J, YANAGIYA ,4903018113235,0,Y,Y,Y,2,1,18,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,1800,,N,N, ,N
1010126002J, YANAGIYA ,4903018113518,0,Y,Y,Y,2,1,18,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,1800,,N,N, ,N
1010126003J, YANAGIYA ,4903018113808,0,Y,Y,Y,2,1,18,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,1800,,N,N, ,N
1010128001J, LED Mirror ,1010128001,0,Y,Y,Y,2,1,20,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,2000,,N,N, ,N
1010128002J, LED Mirror ,1010128002,0,Y,Y,Y,2,1,20,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,2000,,N,N, ,N
1010128003J, Cermin ,1010128003,0,Y,Y,Y,2,1,12,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,1200,,N,N, ,N
1010128004J, Cermin ,1010128004,0,Y,Y,Y,2,1,12,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,1200,,N,N, ,N
1010128005J, Cermin ,1010128005,0,Y,Y,Y,2,1,12,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,1200,,N,N, ,N
1010128006J, Cermin ,1010128006,0,Y,Y,Y,2,1,12,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,1200,,N,N, ,N
1010128007J, Cermin ,1010128007,0,Y,Y,Y,2,1,12,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,1200,,N,N, ,N
1010129014J, DEAR BODY ,5060315059167,0,Y,Y,Y,2,1,72,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,7200,,N,N, ,N
1010129015J, DEAR BODY ,5060315059228,0,Y,Y,Y,2,1,72,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,7200,,N,N, ,N
1010129016J, DEAR BODY ,5060315059211,0,Y,Y,Y,2,1,72,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,7200,,N,N, ,N
1010129017J, DEAR BODY ,5060315059198,0,Y,Y,Y,2,1,72,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,7200,,N,N, ,N
1010129018J, DEAR BODY ,5060315062839,0,Y,Y,Y,2,1,48,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,4800,,N,N, ,N
1010129019J, DEAR BODY ,5060315053394,0,Y,Y,Y,2,1,48,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,4800,,N,N, ,N
1010129020J, DEAR BODY ,5060315057583,0,Y,Y,Y,2,1,48,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,4800,,N,N, ,N
1010129021J, DEAR BODY ,5060315053400,0,Y,Y,Y,2,1,48,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,4800,,N,N, ,N
1010129022J, DEAR BODY ,5060315054339,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,2400,,N,N, ,N
1010129023J, DEAR BODY ,5060315050409,0,Y,Y,Y,2,1,48,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,4800,,N,N, ,N
1010130001J, A BONNE ,8857087000148,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,2400,,N,N, ,N
1010130002J, A BONNE ,8857087000971,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,2400,,N,N, ,N
1010130003J, A BONNE ,8857087000988,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,2400,,N,N, ,N
1010130005J, A BONNE ,8857087000933,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,2400,,N,N, ,N
1010130006J, A BONNE ,8857087000940,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,2400,,N,N, ,N
1010130007J, A BONNE ,8857087001091,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,2400,,N,N, ,N
1010180001J, ICHIKAMI SHAMP ,49014717721693,0,Y,Y,Y,2,1,12,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,1200,,N,N, ,N
1010180002J, ICHIKAMI SHAMP ,4901417721716,0,Y,Y,Y,2,1,12,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,1200,,N,N, ,N
1010180003J, ICHIKAMI SHAMP ,4901417721730,0,Y,Y,Y,2,1,12,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,1200,,N,N, ,N
1010180004J, ICHIKAMI SHAMP ,4901417721754,0,Y,Y,Y,2,1,18,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,1800,,N,N, ,N
1010180005J, ICHIKAMI SHAMP ,4901417721778,0,Y,Y,Y,2,1,18,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,1800,,N,N, ,N
1010180006J, ICHIKAMI SHAMP ,4901417721792,0,Y,Y,Y,2,1,18,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,1800,,N,N, ,N
1010401008J, LEIVY ,9555074300804,0,Y,Y,Y,2,1,72,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,7200,,N,N, ,N
1010401009J, LEIVY ,9555074300866,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,2400,,N,N, ,N
1010401010J, LEIVY ,9555074300200,0,Y,Y,Y,2,1,12,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,1200,,N,N, ,N
1010401011J, LEIVY ,9555074300309,0,Y,Y,Y,2,1,12,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,1200,,N,N, ,N
1010401012J, LEIVY ,9555074300231,0,Y,Y,Y,2,1,12,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,1200,,N,N, ,N
1010401014J, LEIVY ,9555074300224,0,Y,Y,Y,2,1,12,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,1200,,N,N, ,N
1010401015J, LEIVY ,9555074300323,0,Y,Y,Y,2,1,12,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,1200,,N,N, ,N
1010401018J, LEIVY ,9555074300217,0,Y,Y,Y,2,1,12,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,1200,,N,N, ,N
1010401019J, LEIVY ,9555074300316,0,Y,Y,Y,2,1,12,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,1200,,N,N, ,N
1010401022J, LEIVY ,9555074300620,0,Y,Y,Y,2,1,36,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,3600,,N,N, ,N
1010401023J, LEIVY ,9555074300927,0,Y,Y,Y,2,1,72,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,7200,,N,N, ,N
1010401024J, LEIVY ,9555074300934,0,Y,Y,Y,2,1,72,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,7200,,N,N, ,N
1010401025J, LEIVY ,9555074300613,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,2400,,N,N, ,N
1010401026J, LEIVY ,9555074309555,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,2400,,N,N, ,N
1010401027J, LEIVY ,9555074300576,0,Y,Y,Y,2,1,16,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,1600,,N,N, ,N
1010401028J, LEIVY ,9555074300606,0,Y,Y,Y,2,1,16,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,1600,,N,N, ,N
1010401035J, WHITE CARE ,9555370400000,0,Y,Y,Y,2,1,12,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,1200,,N,N, ,N
1010401037J, LEIVY ,9555074309562,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,2400,,N,N, ,N
1010401044J, LEIVY ,9555074300637,0,Y,Y,Y,2,1,16,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,1600,,N,N, ,N
1010401046J, LEIVY ,9555074309647,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,2400,,N,N, ,N
1010401047J, LEIVY ,9555074309654,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,2400,,N,N, ,N
1010401053J, LEIVY ,9555074310865,0,Y,Y,Y,2,1,144,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,14400,,N,N, ,N
1010401054J, LEIVY ,9555074314306,0,Y,Y,Y,2,1,72,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,7200,,N,N, ,N
1010401055J, LEIVY ,9555074314313,0,Y,Y,Y,2,1,72,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,7200,,N,N, ,N
1010401056J, LEIVY ,9555074314320,0,Y,Y,Y,2,1,72,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,7200,,N,N, ,N
1010401057J, LEIVY ,9555074314337,0,Y,Y,Y,2,1,72,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,7200,,N,N, ,N
1010401062J, LEIVY ,9555074310285,0,Y,Y,Y,2,1,96,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,9600,,N,N, ,N
1010401063J, LEIVY ,9555074300910,0,Y,Y,Y,2,1,72,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,7200,,N,N, ,N
1010401064J, LEIVY ,9555074300880,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,2400,,N,N, ,N
1010401066J, LEIVY ,9555074316102,0,Y,Y,Y,2,1,12,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,1200,,N,N, ,N
1010401067J, LEIVY ,9555074316119,0,Y,Y,Y,2,1,12,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,1200,,N,N, ,N
1010401068J, LEIVY ,9555074316126,0,Y,Y,Y,2,1,12,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,1200,,N,N, ,N
1010401069J, LEIVY ,9555074316041,0,Y,Y,Y,2,1,12,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,1200,,N,N, ,N
1010401070J, LEIVY ,9555074316058,0,Y,Y,Y,2,1,12,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,1200,,N,N, ,N
1010401071J, LEIVY ,9555074316065,0,Y,Y,Y,2,1,12,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,1200,,N,N, ,N
1010401081J, LEIVY ,9555074316157,0,Y,Y,Y,2,1,12,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,1200,,N,N, ,N
1010401082J, LEIVY ,9555074316164,0,Y,Y,Y,2,1,12,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,1200,,N,N, ,N
1010401083J, LEIVY ,9555074316171,0,Y,Y,Y,2,1,12,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,1200,,N,N, ,N
1010401084J, LEIVY ,9555074316188,0,Y,Y,Y,2,1,12,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,1200,,N,N, ,N
1010401125J, LEIVY ,9555074316546,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,2400,,N,N, ,N
1010401126J, LEIVY ,9555074316553,0,Y,Y,Y,2,1,24,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,2400,,N,N, ,N
1010501001J, VELVY GM SC ,8994051120454,0,Y,Y,Y,2,1,12,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,1200,,N,N, ,N
1010501002J, VELVY GM SC ,8994051120478,0,Y,Y,Y,2,1,12,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,1200,,N,N, ,N
1010501003J, VELVY GM SC ,8994051120461,0,Y,Y,Y,2,1,12,1,0,0,0,0,0,0,0,0,8/2/2023,8/2/2023,8/2/2023,N,2023,8/2/23 0:00,admin,Y,1200,,N,N, ,N
